# Net_ID Start_X Start_Y Start_Layer End_X End_Y End_Layer
94 90 2 93 90 2 369394807
93 90 2 92 90 2 369394807
92 90 2 91 90 2 369394807
91 90 2 90 90 2 369394807
90 90 2 89 90 2 369394807
89 90 2 88 90 2 369394807
88 90 2 87 90 2 369394807
87 90 2 86 90 2 369394807
86 90 2 85 90 2 369394807
85 90 2 84 90 2 369394807
84 90 2 83 90 2 369394807
83 90 2 82 90 2 369394807
82 90 2 81 90 2 369394807
81 90 2 80 90 2 369394807
80 90 2 79 90 2 369394807
79 90 2 78 90 2 369394807
78 90 2 77 90 2 369394807
77 90 2 76 90 2 369394807
76 90 2 75 90 2 369394807
75 90 2 74 90 2 369394807
74 90 2 73 90 2 369394807
73 90 2 72 90 2 369394807
72 90 2 71 90 2 369394807
71 90 2 70 90 2 369394807
70 90 2 69 90 2 369394807
69 90 2 68 90 2 369394807
68 90 2 67 90 2 369394807
67 90 2 66 90 2 369394807
66 90 2 65 90 2 369394807
65 90 2 64 90 2 369394807
64 90 2 63 90 2 369394807
63 90 2 62 90 2 369394807
62 90 2 61 90 2 369394807
61 90 2 60 90 2 369394807
60 90 2 59 90 2 369394807
59 90 2 58 90 2 369394807
58 90 2 57 90 2 369394807
57 90 2 56 90 2 369394807
56 90 2 55 90 2 369394807
55 90 2 54 90 2 369394807
54 90 2 53 90 2 369394807
53 90 2 52 90 2 369394807
52 90 2 51 90 2 369394807
51 90 2 50 90 2 369394807
50 90 2 49 90 2 369394807
49 90 2 48 90 2 369394807
48 90 2 47 90 2 369394807
47 90 2 46 90 2 369394807
46 90 2 45 90 2 369394807
45 90 2 44 90 2 369394807
44 90 2 43 90 2 369394807
43 90 2 42 90 2 369394807
42 90 2 41 90 2 369394807
41 90 2 40 90 2 369394807
40 90 2 39 90 2 369394807
39 90 2 38 90 2 369394807
38 90 2 37 90 2 369394807
37 90 2 36 90 2 369394807
36 90 2 35 90 2 369394807
35 90 2 34 90 2 369394807
34 90 2 33 90 2 369394807
33 90 2 32 90 2 369394807
32 90 2 31 90 2 369394807
31 90 2 30 90 2 369394807
30 90 2 29 90 2 369394807
29 90 2 28 90 2 369394807
28 90 2 27 90 2 369394807
27 90 2 26 90 2 369394807
26 90 2 25 90 2 369394807
25 90 2 24 90 2 369394807
24 90 2 23 90 2 369394807
23 90 2 22 90 2 369394807
22 90 2 21 90 2 369394807
21 90 2 20 90 2 369394807
20 90 2 19 90 2 369394807
19 90 2 18 90 2 369394807
18 90 2 17 90 2 369394807
17 90 2 16 90 2 369394807
16 90 2 15 90 2 369394807
15 90 2 14 90 2 369394807
14 90 2 13 90 2 369394807
13 90 2 12 90 2 369394807
12 90 2 11 90 2 369394807
11 90 2 10 90 2 369394807
10 90 2 9 90 2 369394807
9 90 2 8 90 2 369394807
8 90 2 7 90 2 369394807
7 90 2 6 90 2 369394807
6 90 2 5 90 2 369394807
5 90 2 4 90 2 369394807
4 90 2 3 90 2 369394807
3 90 2 2 90 2 369394807
2 90 2 1 90 2 369394807
1 90 2 1 90 1 369394807
1 90 1 1 91 1 369394807
1 91 1 1 92 1 369394807
1 92 1 1 93 1 369394807
1 93 1 1 94 1 369394807
1 94 1 1 95 1 369394807
1 95 1 1 96 1 369394807
1 96 1 1 97 1 369394807
1 97 1 1 98 1 369394807
1 98 1 1 99 1 369394807
1 99 1 1 100 1 369394807
1 100 1 1 101 1 369394807
1 101 1 1 102 1 369394807
1 102 1 1 103 1 369394807
1 103 1 1 104 1 369394807
1 104 1 1 105 1 369394807
1 105 1 1 106 1 369394807
1 106 1 1 107 1 369394807
1 107 1 1 108 1 369394807
1 108 1 1 109 1 369394807
1 109 1 1 110 1 369394807
1 110 1 1 111 1 369394807
1 111 1 1 112 1 369394807
1 112 1 1 113 1 369394807
1 113 1 1 114 1 369394807
1 114 1 1 115 1 369394807
1 115 1 1 116 1 369394807
1 116 1 1 117 1 369394807
1 117 1 1 118 1 369394807
1 118 1 1 119 1 369394807
1 119 1 1 120 1 369394807
1 120 1 1 121 1 369394807
1 121 1 1 122 1 369394807
1 122 1 1 123 1 369394807
1 123 1 1 124 1 369394807
1 124 1 1 125 1 369394807
1 125 1 1 126 1 369394807
1 126 1 1 127 1 369394807
1 127 1 1 128 1 369394807
1 128 1 1 129 1 369394807
1 129 1 1 130 1 369394807
1 130 1 1 131 1 369394807
1 131 1 1 132 1 369394807
1 132 1 1 133 1 369394807
1 133 1 1 134 1 369394807
1 134 1 1 135 1 369394807
1 135 1 1 136 1 369394807
1 136 1 1 137 1 369394807
1 137 1 1 138 1 369394807
1 138 1 1 139 1 369394807
1 139 1 1 140 1 369394807
1 140 1 1 141 1 369394807
1 141 1 1 142 1 369394807
1 142 1 1 143 1 369394807
1 143 1 1 144 1 369394807
1 144 1 1 145 1 369394807
1 145 1 1 146 1 369394807
1 146 1 1 147 1 369394807
1 147 1 1 148 1 369394807
1 148 1 1 149 1 369394807
1 149 1 1 150 1 369394807
1 150 1 1 151 1 369394807
1 151 1 1 152 1 369394807
1 152 1 1 153 1 369394807
1 153 1 1 154 1 369394807
1 154 1 1 155 1 369394807
1 155 1 1 155 2 369394807
1 155 2 2 155 2 369394807
2 155 2 2 155 1 369394807
55 66 1 55 67 1 371452255
55 67 1 55 68 1 371452255
55 68 1 55 69 1 371452255
55 69 1 55 70 1 371452255
55 70 1 55 71 1 371452255
55 71 1 55 72 1 371452255
55 72 1 55 73 1 371452255
55 73 1 55 74 1 371452255
55 74 1 55 75 1 371452255
55 75 1 55 76 1 371452255
55 76 1 55 77 1 371452255
55 77 1 55 78 1 371452255
55 78 1 55 79 1 371452255
55 79 1 55 80 1 371452255
55 80 1 55 81 1 371452255
55 81 1 55 82 1 371452255
55 82 1 55 83 1 371452255
55 83 1 55 84 1 371452255
55 84 1 55 85 1 371452255
55 85 1 55 86 1 371452255
55 86 1 55 87 1 371452255
55 87 1 55 88 1 371452255
55 88 1 55 89 1 371452255
55 89 1 55 90 1 371452255
55 90 1 55 91 1 371452255
55 91 1 55 92 1 371452255
55 92 1 55 93 1 371452255
55 93 1 55 94 1 371452255
55 94 1 55 95 1 371452255
55 95 1 55 96 1 371452255
55 96 1 55 97 1 371452255
55 97 1 55 98 1 371452255
55 98 1 55 99 1 371452255
55 99 1 55 100 1 371452255
55 100 1 55 101 1 371452255
55 101 1 55 102 1 371452255
55 102 1 55 103 1 371452255
55 103 1 55 104 1 371452255
55 104 1 55 105 1 371452255
55 105 1 55 106 1 371452255
55 106 1 55 107 1 371452255
55 107 1 55 108 1 371452255
55 108 1 55 109 1 371452255
55 109 1 55 110 1 371452255
55 110 1 55 111 1 371452255
55 111 1 55 112 1 371452255
55 112 1 55 113 1 371452255
55 113 1 55 114 1 371452255
55 114 1 55 115 1 371452255
55 115 1 55 116 1 371452255
55 116 1 55 117 1 371452255
55 117 1 55 118 1 371452255
55 118 1 55 119 1 371452255
55 119 1 55 120 1 371452255
55 120 1 55 121 1 371452255
55 121 1 55 122 1 371452255
55 122 1 55 123 1 371452255
55 123 1 55 124 1 371452255
55 124 1 55 125 1 371452255
55 125 1 55 126 1 371452255
55 126 1 55 127 1 371452255
55 127 1 55 128 1 371452255
55 128 1 55 129 1 371452255
55 129 1 55 130 1 371452255
55 130 1 55 131 1 371452255
55 131 1 55 132 1 371452255
55 132 1 55 133 1 371452255
55 133 1 55 134 1 371452255
55 134 1 55 135 1 371452255
55 135 1 55 136 1 371452255
55 136 1 55 137 1 371452255
55 137 1 55 138 1 371452255
55 138 1 55 139 1 371452255
55 139 1 55 140 1 371452255
55 140 1 55 141 1 371452255
55 141 1 55 142 1 371452255
55 142 1 55 143 1 371452255
55 143 1 55 144 1 371452255
55 144 1 55 145 1 371452255
55 145 1 55 146 1 371452255
55 146 1 55 147 1 371452255
55 147 1 55 148 1 371452255
55 148 1 55 149 1 371452255
55 149 1 55 150 1 371452255
55 150 1 55 151 1 371452255
55 151 1 55 152 1 371452255
55 152 1 55 153 1 371452255
55 153 1 55 154 1 371452255
55 154 1 55 155 1 371452255
55 155 1 55 156 1 371452255
55 156 1 55 157 1 371452255
55 157 1 55 158 1 371452255
55 158 1 55 159 1 371452255
55 159 1 55 160 1 371452255
55 160 1 55 161 1 371452255
55 161 1 55 162 1 371452255
55 162 1 55 163 1 371452255
55 163 1 55 164 1 371452255
55 164 1 55 165 1 371452255
55 165 1 55 166 1 371452255
55 166 1 55 167 1 371452255
55 167 1 55 168 1 371452255
55 168 1 55 169 1 371452255
55 169 1 55 170 1 371452255
55 170 1 55 170 2 371452255
55 170 2 56 170 2 371452255
56 170 2 57 170 2 371452255
57 170 2 58 170 2 371452255
58 170 2 59 170 2 371452255
59 170 2 60 170 2 371452255
60 170 2 61 170 2 371452255
61 170 2 62 170 2 371452255
62 170 2 63 170 2 371452255
63 170 2 64 170 2 371452255
64 170 2 65 170 2 371452255
65 170 2 66 170 2 371452255
66 170 2 67 170 2 371452255
67 170 2 68 170 2 371452255
68 170 2 69 170 2 371452255
69 170 2 70 170 2 371452255
70 170 2 71 170 2 371452255
71 170 2 72 170 2 371452255
72 170 2 73 170 2 371452255
73 170 2 74 170 2 371452255
74 170 2 75 170 2 371452255
75 170 2 76 170 2 371452255
76 170 2 77 170 2 371452255
77 170 2 78 170 2 371452255
78 170 2 79 170 2 371452255
79 170 2 80 170 2 371452255
80 170 2 81 170 2 371452255
81 170 2 82 170 2 371452255
82 170 2 83 170 2 371452255
83 170 2 84 170 2 371452255
84 170 2 85 170 2 371452255
85 170 2 86 170 2 371452255
86 170 2 87 170 2 371452255
87 170 2 88 170 2 371452255
88 170 2 89 170 2 371452255
89 170 2 90 170 2 371452255
90 170 2 91 170 2 371452255
91 170 2 92 170 2 371452255
92 170 2 93 170 2 371452255
93 170 2 94 170 2 371452255
94 170 2 95 170 2 371452255
95 170 2 96 170 2 371452255
96 170 2 97 170 2 371452255
97 170 2 98 170 2 371452255
98 170 2 99 170 2 371452255
99 170 2 99 170 1 371452255
99 170 1 99 169 1 371452255
166 7 1 166 7 2 375761832
166 7 2 165 7 2 375761832
165 7 2 164 7 2 375761832
164 7 2 163 7 2 375761832
163 7 2 162 7 2 375761832
162 7 2 161 7 2 375761832
161 7 2 160 7 2 375761832
160 7 2 159 7 2 375761832
159 7 2 158 7 2 375761832
158 7 2 157 7 2 375761832
157 7 2 156 7 2 375761832
156 7 2 155 7 2 375761832
155 7 2 154 7 2 375761832
154 7 2 153 7 2 375761832
153 7 2 152 7 2 375761832
152 7 2 151 7 2 375761832
151 7 2 150 7 2 375761832
150 7 2 149 7 2 375761832
149 7 2 148 7 2 375761832
148 7 2 147 7 2 375761832
147 7 2 146 7 2 375761832
146 7 2 145 7 2 375761832
145 7 2 144 7 2 375761832
144 7 2 143 7 2 375761832
143 7 2 142 7 2 375761832
142 7 2 141 7 2 375761832
141 7 2 140 7 2 375761832
140 7 2 139 7 2 375761832
139 7 2 138 7 2 375761832
138 7 2 137 7 2 375761832
137 7 2 136 7 2 375761832
136 7 2 135 7 2 375761832
135 7 2 134 7 2 375761832
134 7 2 133 7 2 375761832
133 7 2 132 7 2 375761832
132 7 2 131 7 2 375761832
131 7 2 130 7 2 375761832
130 7 2 129 7 2 375761832
129 7 2 128 7 2 375761832
128 7 2 127 7 2 375761832
127 7 2 126 7 2 375761832
126 7 2 125 7 2 375761832
125 7 2 124 7 2 375761832
124 7 2 123 7 2 375761832
123 7 2 122 7 2 375761832
122 7 2 121 7 2 375761832
121 7 2 120 7 2 375761832
120 7 2 119 7 2 375761832
119 7 2 118 7 2 375761832
118 7 2 117 7 2 375761832
117 7 2 116 7 2 375761832
116 7 2 115 7 2 375761832
115 7 2 114 7 2 375761832
114 7 2 113 7 2 375761832
113 7 2 112 7 2 375761832
112 7 2 111 7 2 375761832
111 7 2 110 7 2 375761832
110 7 2 109 7 2 375761832
109 7 2 108 7 2 375761832
108 7 2 107 7 2 375761832
107 7 2 106 7 2 375761832
106 7 2 105 7 2 375761832
105 7 2 104 7 2 375761832
104 7 2 103 7 2 375761832
103 7 2 102 7 2 375761832
102 7 2 101 7 2 375761832
101 7 2 100 7 2 375761832
100 7 2 99 7 2 375761832
99 7 2 98 7 2 375761832
98 7 2 97 7 2 375761832
97 7 2 96 7 2 375761832
96 7 2 95 7 2 375761832
95 7 2 94 7 2 375761832
94 7 2 93 7 2 375761832
93 7 2 92 7 2 375761832
92 7 2 91 7 2 375761832
91 7 2 90 7 2 375761832
90 7 2 89 7 2 375761832
89 7 2 88 7 2 375761832
88 7 2 87 7 2 375761832
87 7 2 86 7 2 375761832
86 7 2 85 7 2 375761832
85 7 2 84 7 2 375761832
84 7 2 83 7 2 375761832
83 7 2 82 7 2 375761832
82 7 2 81 7 2 375761832
81 7 2 80 7 2 375761832
80 7 2 79 7 2 375761832
79 7 2 78 7 2 375761832
78 7 2 77 7 2 375761832
77 7 2 76 7 2 375761832
76 7 2 75 7 2 375761832
75 7 2 74 7 2 375761832
74 7 2 73 7 2 375761832
73 7 2 72 7 2 375761832
72 7 2 71 7 2 375761832
71 7 2 70 7 2 375761832
70 7 2 69 7 2 375761832
69 7 2 68 7 2 375761832
68 7 2 67 7 2 375761832
67 7 2 66 7 2 375761832
66 7 2 65 7 2 375761832
65 7 2 64 7 2 375761832
64 7 2 63 7 2 375761832
63 7 2 63 7 1 375761832
63 7 1 63 8 1 375761832
63 8 1 63 9 1 375761832
63 9 1 63 10 1 375761832
63 10 1 63 11 1 375761832
63 11 1 63 12 1 375761832
63 12 1 63 13 1 375761832
63 13 1 63 14 1 375761832
63 14 1 63 15 1 375761832
63 15 1 63 16 1 375761832
63 16 1 63 17 1 375761832
63 17 1 63 18 1 375761832
63 18 1 63 19 1 375761832
63 19 1 63 20 1 375761832
63 20 1 63 21 1 375761832
63 21 1 63 22 1 375761832
63 22 1 63 23 1 375761832
63 23 1 63 24 1 375761832
63 24 1 63 25 1 375761832
63 25 1 63 26 1 375761832
63 26 1 63 27 1 375761832
63 27 1 63 28 1 375761832
63 28 1 63 29 1 375761832
63 29 1 63 30 1 375761832
63 30 1 63 31 1 375761832
63 31 1 63 32 1 375761832
63 32 1 63 33 1 375761832
63 33 1 63 34 1 375761832
63 34 1 63 35 1 375761832
63 35 1 63 36 1 375761832
63 36 1 63 37 1 375761832
63 37 1 63 38 1 375761832
63 38 1 63 39 1 375761832
63 39 1 63 40 1 375761832
63 40 1 63 41 1 375761832
63 41 1 63 42 1 375761832
63 42 1 63 43 1 375761832
63 43 1 63 44 1 375761832
63 44 1 63 45 1 375761832
63 45 1 63 46 1 375761832
63 46 1 63 47 1 375761832
63 47 1 63 48 1 375761832
63 48 1 63 49 1 375761832
63 49 1 63 50 1 375761832
63 50 1 63 51 1 375761832
63 51 1 63 52 1 375761832
63 52 1 63 53 1 375761832
63 53 1 63 54 1 375761832
63 54 1 63 55 1 375761832
63 55 1 63 56 1 375761832
63 56 1 63 57 1 375761832
63 57 1 63 58 1 375761832
63 58 1 63 59 1 375761832
63 59 1 63 60 1 375761832
63 60 1 63 61 1 375761832
63 61 1 63 62 1 375761832
63 62 1 63 63 1 375761832
63 63 1 63 64 1 375761832
63 64 1 63 65 1 375761832
63 65 1 63 66 1 375761832
63 66 1 63 67 1 375761832
63 67 1 63 68 1 375761832
63 68 1 63 69 1 375761832
63 69 1 63 70 1 375761832
63 70 1 63 71 1 375761832
63 71 1 63 72 1 375761832
63 72 1 63 73 1 375761832
63 73 1 63 74 1 375761832
63 74 1 63 75 1 375761832
63 75 1 63 76 1 375761832
63 76 1 63 77 1 375761832
63 77 1 63 78 1 375761832
63 78 1 63 79 1 375761832
63 79 1 63 80 1 375761832
63 80 1 63 81 1 375761832
63 81 1 63 82 1 375761832
63 82 1 63 83 1 375761832
63 83 1 63 84 1 375761832
63 84 1 63 85 1 375761832
63 85 1 63 86 1 375761832
63 86 1 63 87 1 375761832
63 87 1 63 88 1 375761832
63 88 1 63 89 1 375761832
63 89 1 63 90 1 375761832
63 90 1 63 91 1 375761832
63 91 1 63 92 1 375761832
63 92 1 63 93 1 375761832
63 93 1 63 94 1 375761832
63 94 1 63 95 1 375761832
63 95 1 63 96 1 375761832
63 96 1 63 97 1 375761832
63 97 1 63 98 1 375761832
63 98 1 63 99 1 375761832
63 99 1 63 100 1 375761832
63 100 1 63 101 1 375761832
63 101 1 63 102 1 375761832
63 102 1 63 103 1 375761832
63 103 1 63 104 1 375761832
63 104 1 63 105 1 375761832
63 105 1 63 106 1 375761832
63 106 1 63 107 1 375761832
63 107 1 63 108 1 375761832
63 108 1 63 109 1 375761832
63 109 1 63 110 1 375761832
63 110 1 63 111 1 375761832
63 111 1 63 112 1 375761832
63 112 1 63 113 1 375761832
63 113 1 63 114 1 375761832
63 114 1 63 115 1 375761832
63 115 1 63 116 1 375761832
63 116 1 63 117 1 375761832
63 117 1 63 118 1 375761832
63 118 1 63 119 1 375761832
63 119 1 63 120 1 375761832
63 120 1 63 121 1 375761832
63 121 1 63 122 1 375761832
63 122 1 63 123 1 375761832
63 123 1 63 124 1 375761832
63 124 1 63 125 1 375761832
63 125 1 63 126 1 375761832
63 126 1 63 127 1 375761832
63 127 1 63 128 1 375761832
63 128 1 63 129 1 375761832
63 129 1 63 130 1 375761832
63 130 1 63 131 1 375761832
63 131 1 63 132 1 375761832
63 132 1 63 133 1 375761832
63 133 1 63 134 1 375761832
63 134 1 63 135 1 375761832
63 135 1 63 136 1 375761832
63 136 1 63 137 1 375761832
63 137 1 63 138 1 375761832
63 138 1 63 139 1 375761832
63 139 1 63 140 1 375761832
63 140 1 63 141 1 375761832
63 141 1 63 142 1 375761832
63 142 1 63 143 1 375761832
63 143 1 63 144 1 375761832
63 144 1 63 145 1 375761832
63 145 1 63 146 1 375761832
63 146 1 63 147 1 375761832
63 147 1 63 148 1 375761832
63 148 1 63 149 1 375761832
63 149 1 63 150 1 375761832
63 150 1 63 151 1 375761832
63 151 1 63 152 1 375761832
63 152 1 63 153 1 375761832
63 153 1 63 154 1 375761832
63 154 1 63 155 1 375761832
63 155 1 63 156 1 375761832
63 156 1 63 157 1 375761832
63 157 1 63 158 1 375761832
63 158 1 63 159 1 375761832
63 159 1 63 160 1 375761832
63 160 1 63 161 1 375761832
63 161 1 63 162 1 375761832
63 162 1 63 163 1 375761832
63 163 1 63 164 1 375761832
63 164 1 63 165 1 375761832
63 165 1 63 166 1 375761832
63 166 1 63 167 1 375761832
63 167 1 63 168 1 375761832
63 168 1 63 169 1 375761832
83 67 1 83 66 1 453607318
83 66 1 83 66 2 453607318
83 66 2 82 66 2 453607318
82 66 2 82 66 1 453607318
82 66 1 82 65 1 453607318
82 65 1 82 64 1 453607318
82 64 1 82 63 1 453607318
82 63 1 82 62 1 453607318
82 62 1 82 61 1 453607318
82 61 1 82 60 1 453607318
82 60 1 82 59 1 453607318
82 59 1 82 58 1 453607318
82 58 1 82 57 1 453607318
82 57 1 82 57 2 453607318
82 57 2 83 57 2 453607318
83 57 2 84 57 2 453607318
84 57 2 85 57 2 453607318
85 57 2 86 57 2 453607318
86 57 2 87 57 2 453607318
87 57 2 88 57 2 453607318
88 57 2 88 57 1 453607318
88 57 1 88 56 1 453607318
88 56 1 88 55 1 453607318
88 55 1 88 54 1 453607318
88 54 1 88 53 1 453607318
88 53 1 88 52 1 453607318
88 52 1 88 51 1 453607318
88 51 1 88 50 1 453607318
88 50 1 88 49 1 453607318
88 49 1 88 48 1 453607318
88 48 1 88 47 1 453607318
88 47 1 88 46 1 453607318
88 46 1 88 45 1 453607318
88 45 1 88 44 1 453607318
88 44 1 88 43 1 453607318
88 43 1 88 42 1 453607318
88 42 1 88 41 1 453607318
88 41 1 88 40 1 453607318
88 40 1 88 39 1 453607318
88 39 1 88 38 1 453607318
88 38 1 88 37 1 453607318
88 37 1 88 36 1 453607318
88 36 1 88 35 1 453607318
88 35 1 88 34 1 453607318
88 34 1 88 33 1 453607318
88 33 1 88 32 1 453607318
88 32 1 88 31 1 453607318
88 31 1 88 30 1 453607318
88 30 1 88 29 1 453607318
88 29 1 88 28 1 453607318
88 28 1 88 27 1 453607318
88 27 1 88 26 1 453607318
88 26 1 88 25 1 453607318
88 25 1 88 25 0 453607318
88 25 0 89 25 0 453607318
89 25 0 90 25 0 453607318
90 25 0 91 25 0 453607318
91 25 0 92 25 0 453607318
92 25 0 93 25 0 453607318
93 25 0 94 25 0 453607318
94 25 0 95 25 0 453607318
95 25 0 96 25 0 453607318
96 25 0 97 25 0 453607318
97 25 0 98 25 0 453607318
98 25 0 99 25 0 453607318
99 25 0 100 25 0 453607318
100 25 0 101 25 0 453607318
101 25 0 102 25 0 453607318
102 25 0 103 25 0 453607318
103 25 0 104 25 0 453607318
104 25 0 105 25 0 453607318
105 25 0 106 25 0 453607318
106 25 0 107 25 0 453607318
107 25 0 108 25 0 453607318
108 25 0 109 25 0 453607318
109 25 0 110 25 0 453607318
110 25 0 111 25 0 453607318
111 25 0 112 25 0 453607318
112 25 0 113 25 0 453607318
113 25 0 114 25 0 453607318
114 25 0 115 25 0 453607318
115 25 0 116 25 0 453607318
116 25 0 117 25 0 453607318
117 25 0 118 25 0 453607318
118 25 0 119 25 0 453607318
119 25 0 120 25 0 453607318
120 25 0 121 25 0 453607318
121 25 0 122 25 0 453607318
122 25 0 123 25 0 453607318
123 25 0 124 25 0 453607318
124 25 0 124 25 1 453607318
124 25 1 124 26 1 453607318
124 26 1 124 27 1 453607318
124 27 1 124 28 1 453607318
124 28 1 124 29 1 453607318
124 29 1 124 30 1 453607318
124 30 1 124 31 1 453607318
124 31 1 124 32 1 453607318
124 32 1 124 33 1 453607318
124 33 1 124 34 1 453607318
124 34 1 124 35 1 453607318
124 35 1 124 35 2 453607318
124 35 2 125 35 2 453607318
125 35 2 125 35 1 453607318
125 35 1 125 36 1 453607318
125 36 1 125 37 1 453607318
125 37 1 125 38 1 453607318
60 37 1 60 36 1 469448490
60 36 1 60 35 1 469448490
60 35 1 60 35 2 469448490
60 35 2 61 35 2 469448490
61 35 2 62 35 2 469448490
62 35 2 63 35 2 469448490
63 35 2 64 35 2 469448490
64 35 2 65 35 2 469448490
65 35 2 65 35 1 469448490
65 35 1 65 36 1 469448490
65 36 1 65 37 1 469448490
65 37 1 65 38 1 469448490
65 38 1 65 39 1 469448490
65 39 1 65 40 1 469448490
65 40 1 65 41 1 469448490
65 41 1 65 42 1 469448490
65 42 1 65 43 1 469448490
65 43 1 65 44 1 469448490
65 44 1 65 45 1 469448490
65 45 1 65 46 1 469448490
65 46 1 65 47 1 469448490
65 47 1 65 48 1 469448490
65 48 1 65 49 1 469448490
65 49 1 65 50 1 469448490
65 50 1 65 51 1 469448490
65 51 1 65 52 1 469448490
65 52 1 65 53 1 469448490
65 53 1 65 54 1 469448490
65 54 1 65 55 1 469448490
65 55 1 65 56 1 469448490
65 56 1 65 57 1 469448490
65 57 1 65 58 1 469448490
65 58 1 65 59 1 469448490
65 59 1 65 60 1 469448490
65 60 1 65 61 1 469448490
65 61 1 65 62 1 469448490
65 62 1 65 63 1 469448490
65 63 1 65 64 1 469448490
65 64 1 65 65 1 469448490
65 65 1 65 66 1 469448490
65 66 1 65 67 1 469448490
65 67 1 65 68 1 469448490
65 68 1 65 69 1 469448490
65 69 1 65 70 1 469448490
65 70 1 65 71 1 469448490
65 71 1 65 72 1 469448490
65 72 1 65 73 1 469448490
65 73 1 65 74 1 469448490
65 74 1 65 75 1 469448490
65 75 1 65 76 1 469448490
65 76 1 65 77 1 469448490
65 77 1 65 78 1 469448490
65 78 1 65 79 1 469448490
65 79 1 65 80 1 469448490
65 80 1 65 81 1 469448490
65 81 1 65 82 1 469448490
65 82 1 65 83 1 469448490
65 83 1 65 84 1 469448490
65 84 1 65 85 1 469448490
65 85 1 65 86 1 469448490
65 86 1 65 87 1 469448490
65 87 1 65 88 1 469448490
65 88 1 65 89 1 469448490
65 89 1 65 90 1 469448490
65 90 1 65 91 1 469448490
65 91 1 65 92 1 469448490
65 92 1 65 93 1 469448490
65 93 1 65 94 1 469448490
65 94 1 65 95 1 469448490
65 95 1 65 96 1 469448490
65 96 1 65 97 1 469448490
65 97 1 65 98 1 469448490
65 98 1 65 99 1 469448490
65 99 1 65 100 1 469448490
65 100 1 65 101 1 469448490
65 101 1 65 102 1 469448490
65 102 1 65 103 1 469448490
65 103 1 65 104 1 469448490
65 104 1 65 105 1 469448490
65 105 1 65 106 1 469448490
65 106 1 65 107 1 469448490
65 107 1 65 108 1 469448490
65 108 1 65 109 1 469448490
65 109 1 65 110 1 469448490
65 110 1 65 111 1 469448490
65 111 1 65 112 1 469448490
65 112 1 65 113 1 469448490
65 113 1 65 114 1 469448490
65 114 1 65 115 1 469448490
65 115 1 65 116 1 469448490
65 116 1 65 117 1 469448490
65 117 1 65 118 1 469448490
65 118 1 65 119 1 469448490
65 119 1 65 120 1 469448490
65 120 1 65 121 1 469448490
65 121 1 65 122 1 469448490
65 122 1 65 123 1 469448490
65 123 1 65 124 1 469448490
65 124 1 65 125 1 469448490
65 125 1 65 126 1 469448490
65 126 1 65 127 1 469448490
65 127 1 65 128 1 469448490
65 128 1 65 129 1 469448490
65 129 1 65 130 1 469448490
65 130 1 65 131 1 469448490
65 131 1 65 132 1 469448490
65 132 1 65 133 1 469448490
65 133 1 65 134 1 469448490
65 134 1 65 135 1 469448490
65 135 1 65 136 1 469448490
65 136 1 65 137 1 469448490
65 137 1 65 138 1 469448490
65 138 1 65 139 1 469448490
65 139 1 65 140 1 469448490
65 140 1 65 141 1 469448490
65 141 1 65 142 1 469448490
65 142 1 65 143 1 469448490
65 143 1 65 144 1 469448490
65 144 1 65 145 1 469448490
65 145 1 65 145 2 469448490
65 145 2 64 145 2 469448490
64 145 2 63 145 2 469448490
63 145 2 62 145 2 469448490
62 145 2 61 145 2 469448490
61 145 2 60 145 2 469448490
60 145 2 59 145 2 469448490
59 145 2 58 145 2 469448490
58 145 2 57 145 2 469448490
57 145 2 56 145 2 469448490
56 145 2 55 145 2 469448490
55 145 2 54 145 2 469448490
54 145 2 53 145 2 469448490
53 145 2 52 145 2 469448490
52 145 2 51 145 2 469448490
51 145 2 50 145 2 469448490
50 145 2 49 145 2 469448490
49 145 2 48 145 2 469448490
48 145 2 47 145 2 469448490
47 145 2 46 145 2 469448490
46 145 2 45 145 2 469448490
45 145 2 44 145 2 469448490
44 145 2 43 145 2 469448490
43 145 2 42 145 2 469448490
42 145 2 41 145 2 469448490
41 145 2 40 145 2 469448490
40 145 2 39 145 2 469448490
39 145 2 39 145 1 469448490
39 145 1 39 146 1 469448490
39 146 1 39 147 1 469448490
39 147 1 39 148 1 469448490
39 148 1 39 149 1 469448490
39 149 1 39 150 1 469448490
39 150 1 39 151 1 469448490
39 151 1 39 152 1 469448490
39 152 1 39 153 1 469448490
39 153 1 39 154 1 469448490
39 154 1 39 155 1 469448490
39 155 1 39 156 1 469448490
39 156 1 39 157 1 469448490
39 157 1 39 158 1 469448490
39 158 1 39 159 1 469448490
39 159 1 39 160 1 469448490
39 160 1 39 161 1 469448490
39 161 1 39 162 1 469448490
39 162 1 39 163 1 469448490
39 163 1 39 164 1 469448490
39 164 1 39 165 1 469448490
39 165 1 39 166 1 469448490
39 166 1 39 167 1 469448490
39 167 1 39 168 1 469448490
39 168 1 39 169 1 469448490
39 169 1 39 170 1 469448490
39 170 1 39 171 1 469448490
39 171 1 39 172 1 469448490
39 172 1 39 173 1 469448490
39 173 1 39 174 1 469448490
39 174 1 39 175 1 469448490
39 175 1 39 176 1 469448490
39 176 1 39 177 1 469448490
39 177 1 39 178 1 469448490
39 178 1 39 179 1 469448490
39 179 1 39 180 1 469448490
39 180 1 39 181 1 469448490
39 181 1 39 182 1 469448490
39 182 1 39 183 1 469448490
